year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude
2008,11,3,20,58,45.95,26.536,102.683,12,ML,1.8
2008,11,6,18,33,12.3,26.91,102.943,0,ML,1.3
2008,11,8,2,26,39.75,26.731,102.586,8,ML,1.4
2008,11,10,18,17,41.57,26.538,102.729,20,ML,1.6
2008,11,10,20,22,51.15,26.855,102.75,0,ML,1.5
2008,11,11,18,5,50.63,26.91,102.943,0,ML,1.9
2008,11,13,4,8,18.13,27.039,102.751,0,ML,0.9
2008,11,16,2,42,40.46,27.023,102.775,11,ML,1.2
2008,11,16,7,22,37.34,26.772,102.705,9,ML,2.2
2008,11,16,12,0,48.26,27.155,103.167,5,ML,3.2
2008,11,17,12,2,22.76,27.03,102.703,0,ML,1.2
2008,11,19,2,44,53.57,27.077,103.286,6,ML,2.2
2008,11,19,23,37,28.32,27.184,103.123,0,ML,1.7
2008,11,19,23,37,28.21,27.17,103.14,5,ML,1.5
2008,11,20,7,47,22.16,27.067,103.173,8,ML,2.2
2008,11,22,9,30,32.37,27.163,102.584,4,ML,1.6
2008,11,22,10,43,5.37,27.068,102.696,8,ML,2.5
2008,11,22,11,55,35.1,27.056,102.735,13,ML,1.6
2008,11,22,23,12,35.36,26.855,102.75,0,ML,0.3
2008,11,23,6,33,13.99,26.855,102.75,0,ML,0.3
2008,11,25,17,8,13.08,26.855,102.75,0,ML,1.0
2008,11,25,23,53,31.41,27.203,102.584,12,ML,1.9
2008,11,26,0,51,18.63,27.18,102.769,6,ML,1.6
2008,11,26,9,49,57.54,26.616,103.01,35,ML,1.8
2008,11,26,15,32,42.32,26.855,102.75,0,ML,0.8
2008,11,29,7,19,27.1,27.078,102.749,0,ML,1.8
2008,11,29,7,19,56.06,27.07,102.742,0,ML,1.7
2008,11,30,18,21,24.07,26.653,102.253,0,ML,1.2
2008,12,1,22,4,35.16,26.553,102.681,19,ML,1.2
2008,12,1,22,23,3.75,26.993,102.785,7,ML,1.3
2008,12,2,0,58,10.73,26.855,102.75,0,ML,0.7
2008,12,6,12,11,43.62,26.855,102.75,0,ML,0.7
2008,12,6,23,19,20.63,26.811,102.768,1,ML,1.6
2008,12,7,4,24,13.44,26.832,102.743,5,ML,1.3
2008,12,9,18,10,54.67,26.91,102.943,0,ML,1.7
2008,12,10,13,8,25.06,26.653,102.253,0,ML,1.1
2008,12,13,14,13,42.48,27.077,102.69,15,ML,3.9
2008,12,14,8,51,23.05,26.91,102.943,0,ML,1.9
2008,12,16,22,10,6.06,26.538,102.969,0,ML,2.2
2008,12,21,3,6,43.67,26.955,102.762,19,ML,1.5
2008,12,22,8,13,40.28,26.975,102.728,7,ML,2.0
2008,12,22,12,42,46.24,27.129,102.969,5,ML,1.6
2008,12,24,22,14,25.32,26.91,102.943,0,ML,1.2
2008,12,27,12,14,38.42,27.088,103.184,5,ML,1.8
2009,1,4,13,6,55.76,27.21,102.612,12,ML,1.2
2009,1,4,18,33,37.14,26.91,102.943,0,ML,1.2
2009,1,5,12,2,50.13,26.91,102.943,0,ML,1.3
2009,1,7,23,28,13.2,26.576,102.451,30,ML,1.5
2009,1,8,0,12,44.88,27.025,103.1,14,ML,1.8
2009,1,8,23,9,4.24,27.011,102.765,0,ML,1.3
2009,1,8,23,9,25.79,27.017,102.768,0,ML,1.4
2009,1,12,0,45,59.13,27.178,103.136,0,ML,1.6
2009,1,12,16,50,40.47,27.057,102.583,34,ML,1.9
2009,1,19,2,9,1.44,27.074,102.757,0,ML,1.9
2009,1,21,20,59,23.39,26.891,103.081,5,ML,3.3
2009,1,21,21,1,21.36,26.885,103.061,7,ML,2.0
2009,1,23,3,58,9.01,27.157,103.532,5,ML,1.7
2009,1,23,5,35,41.3,26.908,103.085,9,ML,1.5
2009,1,23,5,36,6.74,26.853,103.066,10,ML,1.2
2009,1,23,19,15,32.0,26.872,103.002,15,ML,1.8
2009,1,25,3,48,23.12,27.075,102.751,0,ML,1.2
2009,1,28,14,2,2.81,27.098,102.671,17,ML,3.7
2009,1,31,1,45,7.43,26.857,102.748,12,ML,2.5
2009,1,31,2,23,47.28,26.861,102.732,5,ML,1.8
2009,1,31,7,1,55.32,26.873,102.754,4,ML,1.5
2009,2,1,13,57,25.41,26.964,102.931,5,ML,2.2
2009,2,2,6,40,4.62,26.503,102.812,0,ML,1.8
2009,2,2,22,36,51.61,26.995,102.69,5,ML,1.6
2009,2,3,5,1,30.06,27.033,102.729,8,ML,1.6
2009,2,9,0,7,35.19,26.855,102.75,0,ML,0.6
2009,2,10,22,40,4.67,27.156,102.613,13,ML,2.1
2009,2,16,22,11,33.23,27.281,103.539,5,ML,1.5
2009,2,16,22,12,23.91,27.291,103.529,5,ML,1.3
2009,2,17,10,56,9.71,27.288,103.535,7,ML,1.6
2009,2,21,22,23,2.25,27.28,102.8,16,ML,2.1
2009,2,23,0,44,26.82,27.288,103.538,5,ML,1.3
2009,2,23,21,45,12.64,26.64,102.94,19,ML,1.5
2009,2,25,17,54,40.13,27.1,102.64,19,ML,2.2
2009,3,2,18,4,49.88,27.146,103.311,6,ML,2.2
2009,3,8,12,46,51.03,27.226,103.529,7,ML,1.7
2009,3,9,2,57,8.56,26.88,102.71,0,ML,2.3
2009,3,13,10,12,34.58,27.2,103.547,6,ML,1.5
2009,3,14,19,17,45.07,26.88,102.71,5,ML,2.0
2009,3,20,5,47,30.14,26.97,102.79,10,ML,1.3
2009,3,24,17,46,53.27,27.227,103.53,5,ML,2.1
2009,3,25,1,28,54.44,27.018,103.001,11,ML,1.3
2009,3,27,12,32,53.06,27.3,102.6,11,ML,1.2
2009,4,6,1,53,39.62,27.199,103.549,12,ML,2.0
2009,4,16,20,12,31.41,26.53,102.74,5,ML,2.0
2009,4,18,10,59,43.4,27.086,103.075,6,ML,1.9
2009,4,20,20,38,50.0,27.014,103.023,15,ML,2.1
2009,4,21,6,14,38.85,27.216,103.525,5,ML,1.7
2009,4,24,11,27,9.0,27.237,103.506,5,ML,1.9
2009,4,24,12,42,50.95,27.13,102.86,10,ML,1.7
2009,4,29,13,6,32.4,27.089,103.084,5,ML,1.6
2009,5,5,3,35,9.28,26.55,102.95,5,ML,1.5
2009,5,5,5,48,47.81,26.61,102.95,5,ML,1.6
2009,5,11,12,38,1.72,26.77,102.96,17,ML,2.3
2009,5,11,19,57,46.6,27.283,103.153,11,ML,2.2
2009,5,14,3,4,21.4,27.07,102.957,8,ML,1.6
2009,5,18,6,27,36.09,27.25,102.61,13,ML,1.1
2009,6,8,3,44,48.44,27.292,103.485,9,ML,1.3
2009,6,9,7,17,32.91,27.24,102.81,11,ML,1.4
2009,6,11,16,34,23.0,26.97,103.197,7,ML,2.4
2009,6,13,10,29,9.14,26.78,102.67,2,ML,1.7
2009,6,14,14,38,24.47,26.89,103.066,6,ML,2.6
2009,6,14,14,38,34.73,26.885,103.041,6,ML,2.7
2009,6,20,12,15,33.05,27.04,102.76,4,ML,1.4
2009,6,25,23,44,37.42,26.95,102.72,4,ML,1.2
2009,6,27,10,21,49.96,27.106,103.206,6,ML,2.0
2009,6,30,17,52,23.64,26.59,102.88,5,ML,1.5
2009,7,2,4,9,51.59,27.08,102.75,5,ML,1.8
2009,7,3,22,33,52.01,26.94,102.42,5,ML,1.0
2009,7,4,3,53,38.12,27.17,102.61,14,ML,0.9
2009,7,4,21,8,22.95,27.09,102.75,8,ML,1.7
2009,7,6,20,9,56.53,27.23,102.58,10,ML,2.1
2009,7,6,20,21,18.05,27.24,102.59,5,ML,1.9
2009,7,19,10,51,28.17,26.892,102.995,9,ML,1.9
2009,7,21,2,56,52.35,27.169,103.131,10,ML,1.7
2009,7,27,0,9,56.57,27.0,102.23,12,ML,2.2
2009,7,30,10,50,9.02,26.93,102.79,8,ML,2.1
2009,8,14,23,3,40.68,27.118,103.136,8,ML,1.6
2009,8,21,3,8,39.41,27.05,102.69,5,ML,1.0
2009,8,22,17,43,57.57,26.55,103.0,3,ML,2.0
2009,8,25,6,19,54.72,27.04,102.76,10,ML,2.0
2009,8,25,8,3,20.68,27.08,102.76,5,ML,1.4
2009,8,29,11,19,27.15,26.58,102.64,16,ML,1.7
2009,9,3,14,38,31.1,26.91,102.57,5,ML,1.5
2009,9,4,8,34,7.14,27.21,103.161,9,ML,1.9
2009,9,8,3,55,23.8,27.169,103.141,7,ML,1.8
2009,9,15,2,9,23.95,27.077,103.156,6,ML,1.4
2009,9,16,14,38,17.88,27.14,102.61,6,ML,1.6
2009,9,21,20,28,2.29,27.24,102.6,12,ML,1.4
2009,9,23,12,1,48.63,27.123,103.075,9,ML,1.8
2009,9,23,20,11,13.32,27.204,103.517,7,ML,1.8
2009,10,2,3,39,42.27,26.941,103.104,6,ML,1.4
2009,10,9,6,4,13.19,27.05,102.26,17,ML,2.6
2009,10,10,4,34,20.17,27.026,103.359,8,ML,1.4
2009,10,12,20,53,27.6,27.056,103.169,7,ML,1.7
2009,10,13,3,25,53.25,27.04,102.76,3,ML,1.3
2009,10,21,1,17,42.0,27.04,102.74,5,ML,1.3
2009,10,21,2,27,7.92,27.05,102.77,10,ML,1.2
2009,10,21,2,28,27.81,27.05,102.76,9,ML,1.5
2009,10,21,2,43,33.58,27.04,102.74,5,ML,1.0
2009,10,21,10,32,7.54,27.294,102.879,7,ML,1.1
2009,10,21,17,42,35.51,26.72,102.71,5,ML,2.2
2009,10,21,21,12,55.32,27.09,102.87,5,ML,1.9
2009,10,22,20,37,48.07,26.84,102.95,9,ML,1.5
2009,10,23,0,2,7.16,26.82,102.98,6,ML,1.3
2009,10,23,0,2,39.41,26.83,102.97,5,ML,1.2
2009,10,23,1,1,23.97,26.82,102.99,6,ML,1.5
2009,10,23,20,0,49.12,26.89,102.62,5,ML,1.3
2009,10,24,2,36,57.22,27.174,102.969,7,ML,1.1
2009,10,26,4,24,47.3,27.02,102.69,12,ML,0.9
2009,10,30,19,24,18.18,27.06,102.76,5,ML,1.1
2009,11,10,23,56,24.1,27.197,103.122,9,ML,1.5
2009,11,13,18,20,54.82,26.968,102.999,7,ML,1.4
2009,11,16,0,50,47.38,26.901,103.162,9,ML,1.5
2009,11,22,16,22,7.77,26.95,102.48,5,ML,1.8
2009,11,27,1,52,20.44,27.106,103.014,9,ML,1.4
2009,12,5,4,1,0.79,27.238,103.172,11,ML,1.3
2009,12,12,8,1,48.16,26.94,102.69,7,ML,1.5
2009,12,15,10,51,56.82,27.04,102.86,10,ML,2.5
2009,12,17,20,2,59.5,26.983,103.04,6,ML,1.3
2009,12,19,4,37,12.94,27.06,102.7,5,ML,1.7
2009,12,21,11,56,53.36,26.91,102.996,8,ML,2.0
2009,12,26,5,45,3.46,27.076,103.199,12,ML,1.2
2009,12,27,12,13,4.27,27.179,103.088,10,ML,1.9
2009,12,28,16,49,2.45,27.28,102.68,7,ML,1.8
2010,1,2,20,22,24.41,27.08,102.9,11,ML,1.2
2010,1,4,2,15,23.79,27.06,103.01,5,ML,1.1
2010,1,4,21,59,40.46,27.11,103.22,5,ML,1.5
2010,1,5,11,7,44.41,27.28,102.79,3,ML,1.7
2010,1,7,0,32,38.16,27.2,102.19,5,ML,1.7
2010,1,12,22,0,30.79,26.896,103.192,6,ML,1.2
2010,1,17,3,36,0.79,27.114,103.005,7,ML,2.2
2010,1,17,3,51,22.8,27.121,102.981,7,ML,1.4
2010,1,22,23,47,47.88,27.213,102.992,2,ML,1.3
2010,1,25,19,57,28.27,26.75,102.93,15,ML,2.0
2010,1,27,5,12,32.77,27.14,102.87,15,ML,1.2
2010,1,27,18,38,55.32,27.064,103.075,6,ML,1.3
2010,2,1,11,51,53.31,27.28,102.81,11,ML,1.8
2010,2,2,18,26,55.72,27.26,102.81,11,ML,1.7
2010,2,4,5,16,49.28,27.275,103.489,5,ML,1.4
2010,2,8,19,53,10.55,27.239,103.499,7,ML,1.7
2010,2,11,17,52,53.0,27.25,102.75,15,ML,1.4
2010,2,11,23,36,24.49,27.27,102.81,5,ML,0.9
2010,2,12,0,14,5.05,27.13,102.84,8,ML,2.0
2010,2,13,10,53,8.01,26.88,102.6,8,ML,1.5
2010,2,14,19,23,38.74,26.989,103.344,6,ML,1.5
2010,2,15,3,35,30.85,27.153,103.208,6,ML,1.1
2010,2,17,23,29,31.93,27.29,102.78,12,ML,1.3
2010,2,18,4,19,43.39,27.27,102.81,12,ML,2.6
2010,2,18,19,43,39.92,27.163,103.168,7,ML,1.6
2010,2,19,1,15,28.95,27.25,102.78,10,ML,1.2
2010,2,21,2,13,18.66,26.997,102.988,7,ML,2.0
2010,2,22,23,6,37.8,27.19,102.24,5,ML,2.1
2010,2,22,23,18,51.24,27.19,102.24,8,ML,1.3
2010,2,25,22,25,31.49,27.28,102.65,11,ML,2.8
2010,2,26,6,20,24.59,27.04,102.73,4,ML,1.4
2010,3,5,3,18,55.75,27.12,102.78,5,ML,1.6
2010,3,6,15,44,53.57,27.14,102.28,9,ML,1.4
2010,3,12,10,57,8.45,27.05,102.75,6,ML,1.8
2010,3,12,19,15,31.41,26.66,102.22,6,ML,1.2
2010,3,16,14,33,33.24,27.02,103.01,5,ML,1.5
2010,3,16,14,34,32.83,27.01,103.0,6,ML,1.6
2010,3,18,5,20,19.84,26.922,103.343,6,ML,2.2
2010,3,19,2,44,55.82,27.2,102.62,13,ML,1.4
2010,3,22,20,58,3.05,27.09,103.052,5,ML,2.0
2010,3,23,9,25,39.36,26.75,102.69,10,ML,2.3
2010,3,24,0,47,8.3,26.8,102.94,10,ML,1.4
2010,3,28,5,35,21.35,27.046,103.076,6,ML,1.5
2010,3,28,10,32,11.17,26.78,102.68,5,ML,1.8
2010,3,29,6,5,11.77,27.08,102.89,10,ML,1.5
2010,3,31,4,19,13.61,27.223,103.491,6,ML,1.6
2010,4,2,3,26,55.27,26.93,102.76,7,ML,1.5
2010,4,5,15,14,9.08,26.79,102.71,12,ML,1.7
2010,4,11,5,42,20.87,27.03,102.84,11,ML,1.6
2010,4,12,13,34,41.35,26.96,102.64,4,ML,1.8
2010,5,5,2,3,59.7,27.03,102.76,14,ML,3.1
2010,5,5,2,10,14.73,27.04,102.74,4,ML,1.4
2010,5,5,2,46,11.59,27.05,102.77,9,ML,1.9
2010,5,5,5,3,57.24,27.06,102.74,5,ML,1.1
2010,5,7,17,20,45.55,27.113,103.248,6,ML,1.9
2010,5,7,18,43,2.69,27.04,102.78,13,ML,2.9
2010,5,8,0,10,39.55,27.04,102.75,8,ML,1.8
2010,5,8,15,51,19.14,27.03,102.77,12,ML,2.3
2010,5,9,23,31,12.97,26.94,102.93,6,ML,0.9
2010,5,10,0,48,10.62,26.93,103.0,5,ML,1.2
2010,5,13,4,42,28.21,27.09,102.75,5,ML,1.6
2010,5,16,0,0,13.31,26.858,103.113,7,ML,1.9
2010,5,29,14,24,0.4,26.999,103.2,7,ML,3.0
2010,5,30,3,35,29.87,26.989,103.226,6,ML,2.3
2010,5,31,1,16,47.26,27.165,103.149,6,ML,1.5
2010,6,1,17,43,57.16,27.05,102.78,5,ML,1.8
2010,6,2,6,52,37.01,27.02,102.98,5,ML,1.2
2010,6,9,1,58,2.45,26.82,102.71,6,ML,1.4
2010,6,17,18,26,47.01,27.21,102.61,14,ML,1.7
2010,6,20,20,21,20.56,27.29,102.68,9,ML,1.2
2010,6,23,5,27,8.35,26.987,103.044,6,ML,1.0
2010,6,24,22,55,16.33,27.21,102.61,10,ML,1.3
2010,6,28,1,33,42.61,26.83,102.68,13,ML,2.7
2010,6,29,2,7,25.81,27.065,103.14,6,ML,1.4
2010,6,30,3,50,6.21,27.245,103.278,6,ML,1.6
2010,7,3,7,34,0.47,26.9,102.73,3,ML,2.2
2010,7,5,0,48,17.59,26.969,103.032,4,ML,1.4
2010,7,5,5,5,52.43,26.68,103.01,17,ML,1.2
2010,7,5,5,19,47.65,26.75,102.98,5,ML,1.5
2010,7,10,1,11,8.94,26.5,102.55,5,ML,1.0
2010,7,10,14,3,56.8,26.801,103.354,5,ML,1.7
2010,7,17,22,25,9.73,26.52,102.7,19,ML,1.9
2010,7,26,18,6,28.18,27.082,103.203,7,ML,2.1
2010,7,26,20,1,10.9,26.904,103.013,5,ML,1.8
2010,7,28,5,34,52.25,26.887,103.249,6,ML,1.7
2010,8,2,17,14,47.86,26.98,102.93,5,Ml,1.6
2010,8,2,21,38,55.76,26.88,102.73,3,Ml,1.9
2010,8,10,2,45,4.09,26.82,102.21,4,Ml,1.1
2010,8,18,16,13,14.22,27.175,102.979,6,ML,1.9
2010,8,21,11,36,31.88,27.27,102.82,5,Ml,1.5
2010,8,21,12,2,2.7,27.29,102.81,9,Ml,1.7
2010,8,21,12,13,59.59,27.29,102.81,5,Ml,2.0
2010,8,21,13,34,0.65,27.28,102.8,8,Ml,2.2
2010,8,21,16,41,49.92,27.28,102.82,5,Ml,1.5
2010,8,21,21,26,6.78,27.28,102.8,5,Ml,2.9
2010,8,21,21,27,3.56,27.27,102.8,13,Ml,2.4
2010,8,21,21,27,24.65,27.27,102.78,10,Ml,2.4
2010,8,21,21,28,36.4,27.29,102.83,5,Ml,1.4
2010,8,21,21,30,42.53,27.26,102.79,11,Ml,1.1
2010,8,21,21,35,59.27,27.28,102.8,14,Ml,2.1
2010,8,21,21,36,20.78,27.27,102.8,13,Ml,1.9
2010,8,21,21,47,17.28,27.27,102.78,13,Ml,1.3
2010,8,21,21,49,11.09,27.28,102.82,4,Ml,3.2
2010,8,21,21,51,54.97,27.27,102.79,7,Ml,1.6
2010,8,21,21,52,50.97,27.27,102.8,8,Ml,1.4
2010,8,21,21,56,58.97,27.28,102.8,13,Ml,1.1
2010,8,21,22,6,2.22,27.28,102.8,5,Ml,1.2
2010,8,21,22,29,21.59,27.28,102.81,5,Ml,2.2
2010,8,21,22,33,12.68,27.26,102.8,5,Ml,0.8
2010,8,21,22,38,47.38,27.28,102.79,11,Ml,1.2
2010,8,21,22,41,45.74,27.28,102.8,9,Ml,1.5
2010,8,21,23,32,17.39,27.28,102.8,9,Ml,2.3
2010,8,22,1,12,55.94,27.27,102.8,8,Ml,1.6
2010,8,22,2,36,27.12,27.27,102.8,8,Ml,2.4
2010,8,22,2,47,25.82,26.999,103.055,5,ML,1.1
2010,8,22,3,25,10.61,27.27,102.81,5,Ml,1.2
2010,8,22,3,58,42.24,27.28,102.8,10,Ml,1.6
2010,8,22,16,3,55.84,27.27,102.8,15,Ml,2.2
2010,8,23,9,59,49.67,27.26,102.79,12,Ml,2.1
2010,8,23,11,15,59.94,27.28,102.79,15,Ml,1.5
2010,8,23,17,0,23.82,27.24,102.77,8,Ml,1.6
2010,8,24,11,46,4.85,27.17,102.63,12,Ml,1.3
2010,8,25,17,40,9.33,27.28,102.8,8,Ml,2.7
2010,8,29,8,53,26.6,27.13,103.02,10,Ms,4.9
2010,8,29,9,11,42.89,27.107,102.982,10,ML,2.0
2010,8,29,9,19,11.58,27.134,102.994,7,ML,2.9
2010,8,29,12,19,36.42,27.122,102.998,7,ML,2.0
2010,8,29,23,3,30.96,27.117,102.993,7,ML,1.7
2010,8,30,1,43,13.84,27.147,103.004,6,ML,2.4
2010,8,31,7,56,54.43,27.15,103.03,5,ML,1.6
2010,9,1,3,36,25.26,27.135,103.004,7,ML,1.2
2010,9,1,7,55,50.24,27.087,102.967,8,ML,1.5
2010,9,2,5,25,6.14,27.117,102.983,5,ML,1.4
2010,9,5,5,24,22.84,27.212,103.009,7,ML,1.3
2010,9,6,4,40,5.76,26.79,102.63,5,ML,1.4
2010,9,10,3,4,3.39,27.113,103.017,5,ML,1.3
2010,9,10,13,45,51.34,27.055,102.903,6,ML,1.7
2010,9,10,13,49,8.13,27.047,102.911,6,ML,1.8
2010,9,19,1,47,50.11,27.138,102.994,6,ML,2.5
2010,9,22,6,19,1.0,27.111,102.989,6,ML,1.8
2010,9,22,19,19,29.8,27.13,102.98,8,Ms,4.2
2010,9,22,19,24,40.5,27.122,102.994,6,ML,2.1
2010,9,22,19,36,4.77,27.124,102.981,7,ML,2.0
2010,9,22,19,40,9.88,27.14,102.97,5,ML,1.2
2010,9,24,6,50,27.4,26.952,102.703,5,ML,1.6
2010,9,26,5,35,7.12,27.137,103.005,8,ML,1.2
2010,9,27,12,59,15.94,27.07,102.78,7,ML,2.8
2010,9,27,13,31,48.97,27.12,103.04,13,ML,1.5
2010,9,27,17,59,25.85,27.19,103.15,5,ML,1.7
2010,9,27,23,4,39.84,26.96,102.69,12,ML,2.0
2010,10,2,12,54,21.13,27.06,102.74,5,ML,1.6
2010,10,2,13,43,18.19,27.04,102.74,6,ML,1.5
2010,10,2,14,7,43.4,27.05,102.74,5,ML,1.5
2010,10,5,10,36,57.25,26.79,102.7,8,ML,2.1
2010,10,9,6,39,22.9,27.12,102.87,10,ML,1.4
2010,10,9,13,9,14.48,27.146,103.009,5,ML,1.8
2010,10,14,9,59,59.28,27.157,103.065,6,ML,1.7
2010,10,16,4,23,47.97,27.147,103.002,7,ML,2.5
2010,10,18,5,24,25.4,26.9,103.369,7,ML,1.8
2010,10,23,12,26,55.35,27.11,102.69,9,ML,1.7
2010,10,24,1,7,40.55,26.81,102.7,7,ML,1.9
2010,10,24,8,14,1.19,26.777,102.707,6,ML,1.8
2010,10,29,4,43,6.15,27.08,102.76,5,ML,1.4
2010,10,30,7,20,54.23,27.173,103.151,6,ML,1.2
2010,10,30,19,26,5.32,27.089,103.082,6,ML,1.4
2010,11,1,2,40,13.78,27.003,103.064,5,ML,1.1
2010,11,2,22,28,38.61,26.85,102.71,5,ML,1.9
2010,11,5,5,37,35.07,27.139,102.992,6,ML,1.3
2010,11,10,19,55,52.88,27.131,103.006,6,ML,2.5
2010,11,12,15,19,47.31,27.129,103.0,6,ML,3.2
2010,11,15,9,56,29.97,27.127,102.984,6,ML,2.2
2010,11,15,10,7,3.6,27.125,102.996,7,ML,2.4
2010,11,18,10,4,44.96,26.51,102.67,7,ML,2.0
2010,11,19,6,22,56.75,27.04,102.73,10,ML,1.7
2010,11,20,1,56,35.8,27.12,103.0,5,ML,1.3
2010,11,20,20,48,40.51,27.119,102.993,6,ML,1.0
2010,11,22,21,9,11.78,27.108,102.987,5,ML,1.6
2010,11,24,2,32,14.29,26.88,102.72,8,ML,1.4
2010,11,24,6,43,54.81,27.101,102.99,6,ML,1.8
2010,11,29,17,24,30.91,26.99,102.71,8,ML,1.4
2010,12,2,0,15,49.43,27.124,102.984,6,ML,1.3
2010,12,3,15,39,14.47,26.75,102.64,9,ML,2.0
2010,12,3,22,30,55.7,27.12,102.99,9,Ms,4.3
2010,12,3,22,32,21.22,27.125,102.99,4,ML,3.1
2010,12,4,10,39,16.46,27.108,102.984,5,ML,2.0
2010,12,5,18,27,46.11,27.134,102.991,7,ML,1.8
2010,12,9,4,57,48.17,27.03,102.75,11,ML,1.0
2010,12,10,2,15,1.68,26.99,102.72,5,ML,1.6
2010,12,10,3,48,57.06,27.09,102.976,6,ML,1.2
2010,12,10,6,41,27.07,27.0,102.71,7,ML,1.8
2010,12,10,6,48,24.03,27.16,102.86,5,ML,1.5
2010,12,14,23,20,14.0,27.15,103.058,6,ML,1.6
2010,12,20,7,20,58.05,27.119,103.053,6,ML,1.3
2010,12,29,3,52,51.28,27.2,102.63,7,ML,1.7
2011,1,7,4,38,43.04,26.8,102.94,9,ML,1.3
2011,1,8,7,36,28.87,27.075,103.081,6,ML,2.1
2011,1,10,3,14,57.97,27.299,103.476,4,ML,1.6
2011,1,12,20,58,57.08,27.121,102.976,6,ML,1.6
2011,1,13,6,36,42.89,27.08,102.73,7,ML,1.7
2011,1,17,15,24,31.71,27.18,103.13,9,ML,1.6
2011,1,21,21,46,2.87,26.55,102.78,5,ML,1.8
2011,1,21,21,47,51.09,26.63,102.78,9,ML,1.4
2011,1,21,21,58,45.42,26.53,102.81,11,ML,2.0
2011,1,22,4,40,4.16,26.82,102.71,5,ML,1.5
2011,1,22,6,15,8.8,26.8,102.71,5,ML,1.6
2011,1,25,7,21,23.99,27.01,102.76,9,ML,1.3
2011,1,27,22,49,39.23,26.62,103.0,19,ML,1.8
2011,1,28,11,26,2.28,26.986,103.015,6,ML,1.8
2011,1,29,7,41,50.36,27.03,102.76,5,ML,1.0
2011,1,31,22,23,46.53,26.72,102.66,5,ML,1.5
2011,2,6,2,30,9.85,27.111,103.046,6,ML,1.8
2011,2,6,10,54,28.29,27.182,103.137,6,ML,1.6
2011,2,6,16,50,36.07,26.984,103.33,5,ML,2.0
2011,2,9,6,5,58.22,26.52,102.78,5,ML,1.7
2011,2,9,7,31,31.76,27.01,102.9,5,ML,1.3
2011,2,11,1,42,7.4,27.127,102.937,6,ML,1.7
2011,2,11,4,37,55.05,27.146,102.934,6,ML,1.6
2011,2,11,11,48,9.86,27.135,102.973,6,ML,1.5
2011,2,11,17,33,58.6,27.153,102.929,6,ML,1.5
2011,2,12,13,44,15.5,27.14,103.01,12,Ms,4.5
2011,2,12,20,33,56.63,27.12,102.968,12,ML,1.5
2011,2,13,13,34,45.27,27.2,102.62,8,ML,2.0
2011,2,13,14,33,26.39,26.977,103.046,8,ML,1.4
2011,2,14,7,15,6.07,27.124,102.938,7,ML,1.3
2011,2,17,5,34,24.2,27.136,102.979,4,ML,1.3
2011,3,4,4,44,51.99,26.75,102.67,6,ML,1.7
2011,3,6,20,52,54.57,27.115,103.043,6,ML,2.2
2011,3,8,12,18,52.46,27.129,102.981,8,ML,1.8
2011,3,8,21,25,48.42,27.21,103.52,9,ML,2.3
2011,3,10,14,8,8.78,27.09,102.7,13,ML,3.1
2011,3,13,1,54,57.96,26.74,102.65,6,ML,1.9
2011,3,17,19,51,52.56,27.011,103.31,6,ML,2.1
2011,3,19,2,57,30.3,27.222,103.159,6,ML,2.0
2011,3,21,20,2,34.6,27.04,102.4,8,ML,2.1
2011,3,26,3,28,41.76,27.04,103.32,5,ML,1.5
2011,3,26,6,11,22.45,27.03,102.81,5,ML,1.1
2011,3,28,9,19,58.89,26.891,103.071,6,ML,2.3
2011,4,4,1,43,25.33,27.05,102.75,8,ML,1.4
2011,4,13,2,24,47.79,26.911,103.273,9,ML,2.2
2011,4,15,14,19,59.46,26.68,102.96,5,ML,2.4
2011,4,15,15,44,46.0,26.66,102.94,12,Ms,4.5
2011,4,15,15,49,9.97,26.67,102.94,16,ML,3.3
2011,4,15,16,4,20.46,26.628,102.97,5,ML,1.9
2011,4,15,16,5,32.89,26.647,102.962,5,ML,1.8
2011,4,15,16,59,35.22,26.636,102.913,6,ML,2.2
2011,4,15,17,10,25.21,26.69,102.88,10,ML,2.4
2011,4,15,18,39,0.89,26.66,102.92,10,ML,2.4
2011,4,15,18,58,51.41,26.66,102.95,13,ML,2.6
2011,4,16,5,7,37.19,26.63,102.88,8,ML,1.9
2011,4,16,5,32,53.69,26.66,102.89,15,ML,1.8
2011,4,16,8,38,35.66,26.66,102.94,14,ML,2.8
2011,4,16,21,21,4.36,26.67,102.92,10,ML,2.2
2011,4,17,7,13,26.38,26.59,102.98,10,ML,2.2
2011,4,17,23,48,48.1,26.69,102.93,5,ML,1.9
2011,4,24,3,52,39.77,27.12,102.97,5,ML,1.3
2011,4,24,22,9,25.11,26.65,102.86,16,ML,2.0
2011,4,25,3,57,3.95,27.2,102.62,11,ML,2.0
2011,4,26,7,11,4.03,26.59,103.0,5,ML,1.9
2011,4,28,5,22,12.57,26.851,103.457,6,ML,1.5
2011,5,1,4,33,58.02,27.069,103.198,6,ML,1.3
2011,5,2,4,15,26.47,26.65,102.91,14,ML,2.8
2011,5,2,15,58,22.05,27.119,102.98,6,ML,2.0
2011,5,3,1,0,40.93,27.26,102.59,13,ML,2.2
2011,5,3,1,38,59.5,26.64,102.93,16,ML,2.0
2011,5,4,6,13,15.24,27.059,103.07,5,ML,0.9
2011,5,4,8,25,12.03,27.04,102.72,7,ML,2.1
